survey_id,employee_id,survey_date,work_life_balance_score,manager_satisfaction_score,environment_satisfaction
15444,3476,2021-05-10,,5.0,3.0
15445,3476,2022-05-24,2.0,3.0,4.0
15446,3476,2023-06-28,3.0,5.0,2.0
15447,3476,2024-04-29,3.0,5.0,3.0
15448,3476,2025-06-06,3.0,,3.0
15449,3477,2021-05-19,4.0,1.0,2.0
15450,3477,2022-06-08,4.0,2.0,3.0
15451,3477,2023-04-24,4.0,2.0,2.0
15452,3477,2024-07-02,5.0,2.0,3.0
15453,3477,2025-07-03,5.0,4.0,2.0
15454,3478,2020-05-06,3.0,,5.0
15455,3478,2021-06-11,2.0,4.0,4.0
15456,3478,2022-05-09,2.0,5.0,3.0
15457,3478,2023-05-30,4.0,4.0,2.0
15458,3478,2024-05-10,2.0,4.0,4.0
15459,3478,2025-05-29,4.0,4.0,3.0
15460,3479,2020-06-27,3.0,3.0,3.0
15461,3479,2021-05-09,2.0,,1.0
15462,3479,2022-06-15,3.0,4.0,2.0
15463,3479,2023-06-05,3.0,3.0,4.0
15464,3479,2024-05-15,5.0,4.0,2.0
15465,3479,2025-07-02,3.0,3.0,4.0
15466,3480,2023-04-27,1.0,1.0,1.0
15467,3480,2024-06-22,1.0,,2.0
15468,3480,2025-04-25,1.0,1.0,1.0
15469,3481,2020-06-30,3.0,4.0,2.0
15470,3481,2021-06-28,,5.0,5.0
15471,3481,2022-05-05,3.0,5.0,5.0
15472,3481,2023-05-08,4.0,5.0,4.0
15473,3481,2024-06-04,3.0,5.0,1.0
15474,3481,2025-06-02,4.0,5.0,4.0
15475,3482,2020-04-23,2.0,3.0,3.0
15476,3482,2021-06-27,2.0,3.0,2.0
15477,3482,2022-07-08,3.0,2.0,2.0
15478,3482,2023-06-30,3.0,3.0,3.0
15479,3482,2024-05-10,2.0,2.0,3.0
15480,3482,2025-05-04,3.0,2.0,1.0
15481,3483,2020-05-19,4.0,2.0,3.0
15482,3483,2021-05-16,3.0,5.0,2.0
15483,3483,2022-04-29,,3.0,3.0
15484,3483,2023-05-25,3.0,,3.0
15485,3483,2024-06-27,3.0,2.0,3.0
15486,3483,2025-07-08,3.0,4.0,2.0
15487,3484,2020-06-30,2.0,5.0,3.0
15488,3484,2021-06-13,3.0,5.0,3.0
15489,3484,2022-06-19,4.0,5.0,3.0
15490,3484,2023-07-02,4.0,5.0,1.0
15491,3484,2024-06-15,3.0,5.0,3.0
15492,3484,2025-06-04,4.0,3.0,4.0
15493,3485,2022-04-27,4.0,3.0,5.0
15494,3485,2023-07-01,3.0,1.0,3.0
15495,3486,2020-05-24,2.0,2.0,3.0
15496,3486,2021-05-09,2.0,2.0,2.0
15497,3486,2022-06-25,3.0,,3.0
15498,3486,2023-06-23,3.0,1.0,4.0
15499,3486,2024-06-13,3.0,2.0,1.0
15500,3486,2025-06-30,1.0,3.0,4.0
15501,3487,2020-07-04,5.0,,2.0
15502,3487,2021-04-27,4.0,2.0,4.0
15503,3487,2022-05-25,5.0,,5.0
15504,3487,2023-05-26,5.0,3.0,4.0
15505,3487,2024-05-19,5.0,3.0,2.0
15506,3487,2025-05-20,5.0,2.0,4.0
15507,3488,2023-06-02,4.0,2.0,2.0
15508,3488,2024-05-16,3.0,,3.0
15509,3488,2025-07-01,4.0,3.0,3.0
15510,3489,2023-05-06,3.0,,1.0
15511,3489,2024-06-18,1.0,2.0,2.0
15512,3489,2025-05-28,1.0,,1.0
15513,3490,2022-05-29,3.0,,3.0
15514,3490,2023-07-06,2.0,3.0,1.0
15515,3490,2024-04-22,1.0,1.0,2.0
15516,3490,2025-04-29,1.0,1.0,3.0
15517,3491,2019-05-11,3.0,4.0,2.0
15518,3491,2020-06-22,1.0,4.0,2.0
15519,3491,2021-06-13,,4.0,2.0
15520,3491,2022-06-08,2.0,,
15521,3491,2023-05-20,3.0,5.0,3.0
15522,3491,2024-07-09,,3.0,2.0
15523,3491,2025-05-07,1.0,4.0,3.0
15524,3492,2019-04-28,3.0,2.0,3.0
15525,3492,2020-05-30,3.0,3.0,2.0
15526,3492,2021-06-21,2.0,2.0,4.0
15527,3492,2022-06-13,3.0,1.0,2.0
15528,3492,2023-06-22,3.0,3.0,2.0
15529,3492,2024-05-21,1.0,,1.0
15530,3492,2025-06-22,2.0,2.0,2.0
15531,3493,2019-06-11,5.0,3.0,3.0
15532,3493,2020-04-28,4.0,4.0,2.0
15533,3493,2021-05-25,4.0,,1.0
15534,3493,2022-06-26,4.0,4.0,3.0
15535,3493,2023-05-05,2.0,5.0,3.0
15536,3493,2024-05-24,2.0,4.0,2.0
15537,3493,2025-07-07,3.0,4.0,3.0
15538,3494,2022-05-20,,4.0,
15539,3494,2023-05-01,,4.0,3.0
15540,3494,2024-05-28,,,2.0
15541,3494,2025-07-04,1.0,2.0,3.0
15542,3495,2021-06-08,3.0,3.0,4.0
15543,3495,2022-06-01,4.0,3.0,3.0
15544,3495,2023-05-25,3.0,2.0,3.0
15545,3495,2024-07-07,1.0,,3.0
15546,3495,2025-06-13,1.0,3.0,1.0
15547,3496,2019-05-01,4.0,4.0,3.0
15548,3496,2020-05-10,2.0,1.0,1.0
15549,3496,2021-07-07,3.0,3.0,3.0
15550,3496,2022-06-22,3.0,2.0,4.0
15551,3496,2023-05-05,3.0,1.0,2.0
15552,3496,2024-07-04,,2.0,4.0
15553,3496,2025-05-06,3.0,3.0,3.0
15554,3497,2022-05-17,3.0,4.0,3.0
15555,3497,2023-07-07,1.0,3.0,5.0
15556,3497,2024-04-22,2.0,4.0,3.0
15557,3497,2025-06-13,3.0,5.0,3.0
15558,3498,2021-06-18,5.0,1.0,4.0
15559,3498,2022-06-11,2.0,1.0,4.0
15560,3498,2023-06-09,3.0,1.0,3.0
15561,3498,2024-05-07,3.0,1.0,2.0
15562,3498,2025-05-23,1.0,1.0,2.0
15563,3499,2020-05-17,3.0,4.0,3.0
15564,3499,2021-04-29,3.0,5.0,4.0
15565,3499,2022-07-02,,5.0,4.0
15566,3499,2023-04-28,5.0,4.0,5.0
15567,3499,2024-05-26,3.0,5.0,4.0
15568,3499,2025-05-05,4.0,4.0,3.0
15569,3500,2020-07-05,3.0,,3.0
15570,3500,2021-04-29,4.0,3.0,4.0
15571,3500,2022-05-25,3.0,4.0,4.0
15572,3500,2023-06-18,3.0,5.0,3.0
15573,3500,2024-06-22,,5.0,3.0
15574,3500,2025-06-01,4.0,2.0,4.0
15575,3501,2022-06-06,4.0,3.0,3.0
15576,3501,2023-06-20,2.0,2.0,1.0
15577,3501,2024-04-29,,3.0,3.0
15578,3501,2025-06-20,4.0,3.0,3.0
15579,3502,2019-05-09,2.0,,3.0
15580,3502,2020-07-03,2.0,3.0,
15581,3502,2021-07-05,,2.0,2.0
15582,3502,2022-05-20,4.0,3.0,4.0
15583,3502,2023-07-01,2.0,,2.0
15584,3502,2024-06-16,1.0,2.0,1.0
15585,3502,2025-05-09,1.0,4.0,2.0
15586,3503,2023-05-17,2.0,5.0,3.0
15587,3503,2024-07-05,2.0,4.0,1.0
15588,3503,2025-05-01,,4.0,1.0
15589,3504,2020-06-04,5.0,3.0,3.0
15590,3504,2021-05-08,3.0,2.0,4.0
15591,3504,2022-05-21,1.0,,2.0
15592,3504,2023-05-14,2.0,,3.0
15593,3504,2024-06-07,3.0,1.0,4.0
15594,3504,2025-05-23,3.0,4.0,3.0
15595,3505,2020-05-16,1.0,3.0,4.0
15596,3505,2021-05-29,4.0,4.0,3.0
15597,3505,2022-06-23,2.0,3.0,3.0
15598,3505,2023-05-03,,3.0,3.0
15599,3505,2024-05-22,3.0,4.0,4.0
15600,3505,2025-07-03,2.0,,3.0
15601,3506,2021-07-11,3.0,2.0,5.0
15602,3506,2022-07-11,3.0,4.0,3.0
15603,3506,2023-06-25,5.0,3.0,5.0
15604,3506,2024-05-22,2.0,4.0,4.0
15605,3506,2025-07-10,3.0,3.0,3.0
15606,3507,2019-05-11,5.0,4.0,4.0
15607,3507,2020-06-27,3.0,3.0,2.0
15608,3507,2021-05-15,4.0,4.0,3.0
15609,3507,2022-06-08,3.0,4.0,2.0
15610,3507,2023-05-31,4.0,4.0,2.0
15611,3507,2024-06-11,3.0,4.0,
15612,3507,2025-05-08,3.0,3.0,3.0
15613,3508,2023-05-31,3.0,2.0,3.0
15614,3508,2024-06-14,4.0,3.0,3.0
15615,3509,2020-06-24,3.0,1.0,2.0
15616,3509,2021-05-12,3.0,1.0,3.0
15617,3509,2022-06-30,4.0,1.0,3.0
15618,3509,2023-04-24,2.0,1.0,2.0
15619,3509,2024-07-10,,1.0,3.0
15620,3509,2025-07-02,2.0,1.0,2.0
15621,3510,2022-06-12,2.0,4.0,
15622,3510,2023-05-22,2.0,3.0,4.0
15623,3510,2024-05-22,1.0,5.0,3.0
15624,3510,2025-06-18,1.0,4.0,2.0
15625,3511,2021-06-29,3.0,3.0,1.0
15626,3511,2022-06-12,3.0,,2.0
15627,3511,2023-05-18,4.0,,3.0
15628,3511,2024-05-05,5.0,3.0,2.0
15629,3511,2025-07-10,5.0,4.0,2.0
15630,3512,2020-04-26,4.0,,5.0
15631,3512,2021-05-10,5.0,5.0,3.0
15632,3512,2022-07-07,5.0,5.0,4.0
15633,3512,2023-05-05,4.0,5.0,4.0
15634,3512,2024-06-27,4.0,,
15635,3512,2025-05-06,1.0,5.0,4.0
15636,3513,2021-04-26,2.0,1.0,1.0
15637,3513,2022-06-07,3.0,1.0,1.0
15638,3513,2023-07-05,1.0,1.0,
15639,3513,2024-05-24,1.0,1.0,1.0
15640,3513,2025-07-07,1.0,1.0,1.0
15641,3514,2022-04-25,3.0,5.0,3.0
15642,3514,2023-05-28,3.0,4.0,2.0
15643,3514,2024-05-25,3.0,4.0,2.0
15644,3514,2025-04-30,5.0,5.0,5.0
15645,3515,2022-06-16,1.0,1.0,2.0
15646,3515,2023-06-29,2.0,1.0,3.0
15647,3515,2024-07-06,3.0,,3.0
15648,3515,2025-05-26,2.0,3.0,2.0
15649,3516,2024-07-06,1.0,,3.0
15650,3516,2025-05-13,4.0,5.0,3.0
15651,3517,2019-05-29,2.0,1.0,5.0
15652,3517,2020-06-14,3.0,1.0,5.0
15653,3517,2021-06-12,4.0,1.0,3.0
15654,3517,2022-05-18,2.0,1.0,
15655,3517,2023-05-31,3.0,1.0,5.0
15656,3517,2024-04-22,2.0,1.0,4.0
15657,3518,2023-06-15,3.0,4.0,3.0
15658,3518,2024-06-17,3.0,3.0,
15659,3518,2025-04-26,3.0,2.0,3.0
15660,3519,2023-05-10,2.0,4.0,3.0
15661,3519,2024-04-24,2.0,5.0,2.0
15662,3519,2025-04-27,3.0,4.0,3.0
15663,3520,2021-06-12,2.0,5.0,3.0
15664,3520,2022-06-09,3.0,4.0,4.0
15665,3520,2023-05-29,1.0,5.0,2.0
15666,3520,2024-05-02,3.0,2.0,2.0
15667,3520,2025-05-31,,2.0,2.0
15668,3521,2022-04-23,4.0,3.0,4.0
15669,3521,2023-05-02,2.0,2.0,
15670,3521,2024-05-17,5.0,4.0,3.0
15671,3521,2025-06-25,3.0,4.0,3.0
15672,3522,2023-06-10,,2.0,1.0
15673,3522,2024-06-03,2.0,2.0,
15674,3522,2025-06-28,,1.0,3.0
15675,3523,2020-07-07,1.0,2.0,2.0
15676,3523,2021-05-02,3.0,3.0,2.0
15677,3523,2022-05-07,2.0,3.0,3.0
15678,3523,2023-05-12,3.0,2.0,4.0
15679,3523,2024-06-22,3.0,5.0,3.0
15680,3523,2025-06-22,3.0,4.0,
15681,3524,2022-07-05,1.0,1.0,3.0
15682,3524,2023-05-15,3.0,1.0,1.0
15683,3524,2024-05-24,3.0,1.0,2.0
15684,3525,2020-05-19,3.0,3.0,4.0
15685,3525,2021-06-11,4.0,,2.0
15686,3525,2022-05-10,2.0,3.0,2.0
15687,3525,2023-07-01,2.0,4.0,
15688,3525,2024-05-13,1.0,3.0,2.0
15689,3525,2025-06-05,4.0,2.0,2.0
15690,3526,2021-06-18,4.0,1.0,3.0
15691,3526,2022-06-27,3.0,1.0,3.0
15692,3526,2023-06-05,4.0,1.0,2.0
15693,3526,2024-05-21,3.0,1.0,
15694,3526,2025-06-27,3.0,1.0,5.0
15695,3527,2022-06-18,3.0,4.0,2.0
15696,3527,2023-04-29,,3.0,3.0
15697,3527,2024-04-22,3.0,5.0,3.0
15698,3527,2025-06-23,,2.0,2.0
15699,3528,2020-06-19,4.0,4.0,4.0
15700,3528,2021-05-15,2.0,4.0,3.0
15701,3528,2022-07-02,2.0,4.0,
15702,3528,2023-07-10,3.0,4.0,3.0
15703,3528,2024-04-27,3.0,,
15704,3528,2025-07-05,3.0,4.0,3.0
15705,3529,2019-05-23,2.0,3.0,3.0
15706,3529,2020-05-11,2.0,,3.0
15707,3529,2021-06-09,3.0,4.0,4.0
15708,3530,2019-05-07,5.0,3.0,3.0
15709,3530,2020-05-12,4.0,4.0,4.0
15710,3530,2021-05-15,3.0,4.0,2.0
15711,3530,2022-06-10,3.0,3.0,3.0
15712,3530,2023-04-26,2.0,5.0,2.0
15713,3530,2024-07-03,1.0,3.0,2.0
15714,3530,2025-06-12,,3.0,2.0
15715,3531,2022-07-10,2.0,2.0,3.0
15716,3531,2023-05-31,3.0,3.0,2.0
15717,3531,2024-05-29,2.0,2.0,2.0
15718,3531,2025-05-21,3.0,4.0,3.0
15719,3532,2022-05-16,4.0,1.0,4.0
15720,3532,2023-05-21,,1.0,3.0
15721,3532,2024-07-10,3.0,1.0,4.0
15722,3533,2019-05-16,3.0,2.0,3.0
15723,3533,2020-07-05,4.0,1.0,5.0
15724,3533,2021-05-23,4.0,,3.0
15725,3534,2023-06-24,,1.0,4.0
15726,3534,2024-06-08,,4.0,3.0
15727,3535,2023-05-21,1.0,3.0,3.0
15728,3535,2024-05-27,1.0,3.0,1.0
15729,3535,2025-06-07,1.0,2.0,1.0
15730,3536,2021-06-16,4.0,1.0,2.0
15731,3536,2022-04-24,3.0,1.0,3.0
15732,3536,2023-04-28,3.0,1.0,3.0
15733,3536,2024-05-10,4.0,,2.0
15734,3536,2025-05-21,2.0,,4.0
15735,3537,2020-05-14,2.0,1.0,1.0
15736,3537,2021-04-29,4.0,1.0,
15737,3537,2022-07-07,3.0,1.0,3.0
15738,3537,2023-06-30,3.0,1.0,3.0
15739,3537,2024-05-10,3.0,1.0,4.0
15740,3537,2025-06-19,2.0,1.0,3.0
15741,3538,2020-05-27,3.0,1.0,3.0
15742,3538,2021-07-03,2.0,2.0,2.0
15743,3538,2022-07-04,2.0,2.0,3.0
15744,3538,2023-06-24,3.0,2.0,3.0
15745,3538,2024-05-26,3.0,1.0,3.0
15746,3538,2025-07-03,4.0,3.0,4.0
15747,3539,2023-04-28,4.0,,
15748,3539,2024-06-27,5.0,2.0,5.0
15749,3539,2025-05-10,4.0,3.0,3.0
15750,3540,2023-06-03,4.0,3.0,2.0
15751,3540,2024-06-01,3.0,2.0,2.0
15752,3540,2025-05-16,3.0,3.0,2.0
15753,3541,2019-07-06,4.0,,4.0
15754,3541,2020-06-10,4.0,3.0,2.0
15755,3541,2021-06-04,5.0,4.0,5.0
15756,3541,2022-07-02,,4.0,4.0
15757,3541,2023-04-24,4.0,3.0,4.0
15758,3541,2024-06-23,4.0,3.0,2.0
15759,3541,2025-05-31,4.0,3.0,1.0
15760,3542,2024-05-18,4.0,2.0,3.0
15761,3542,2025-05-07,4.0,3.0,2.0
15762,3543,2023-07-08,1.0,1.0,2.0
15763,3543,2024-06-12,3.0,,2.0
15764,3543,2025-06-09,1.0,1.0,2.0
15765,3544,2019-06-20,3.0,2.0,3.0
15766,3544,2020-06-09,3.0,2.0,3.0
15767,3544,2021-06-27,5.0,2.0,2.0
15768,3544,2022-04-28,,2.0,2.0
15769,3544,2023-05-28,5.0,,4.0
15770,3544,2024-07-11,4.0,1.0,3.0
15771,3544,2025-05-24,4.0,2.0,2.0
15772,3545,2022-05-21,4.0,3.0,4.0
15773,3545,2023-05-26,3.0,4.0,2.0
15774,3545,2024-07-03,3.0,3.0,5.0
15775,3545,2025-05-05,2.0,3.0,3.0
15776,3546,2019-07-09,0.0,3.0,
15777,3546,2020-07-11,4.0,2.0,3.0
15778,3546,2021-06-05,4.0,3.0,
15779,3546,2022-06-02,3.0,3.0,3.0
15780,3546,2023-06-24,4.0,,3.0
15781,3546,2024-05-01,4.0,,3.0
15782,3546,2025-05-04,3.0,2.0,4.0
15783,3547,2019-06-30,5.0,4.0,4.0
15784,3547,2020-06-08,5.0,,3.0
15785,3547,2021-06-12,5.0,,3.0
15786,3547,2022-05-22,3.0,4.0,4.0
15787,3547,2023-04-30,3.0,2.0,4.0
15788,3547,2024-07-08,2.0,3.0,2.0
15789,3547,2025-07-05,1.0,3.0,3.0
15790,3548,2023-05-19,3.0,1.0,4.0
15791,3548,2024-06-02,3.0,1.0,4.0
15792,3548,2025-05-22,2.0,1.0,5.0
15793,3549,2021-06-18,5.0,,4.0
15794,3549,2022-05-29,4.0,,2.0
15795,3549,2023-05-28,3.0,5.0,3.0
15796,3550,2020-06-28,4.0,1.0,4.0
15797,3550,2021-05-28,3.0,1.0,
15798,3551,2023-06-19,3.0,3.0,4.0
15799,3551,2024-05-01,2.0,3.0,3.0
15800,3551,2025-05-23,2.0,4.0,1.0
15801,3552,2019-06-28,2.0,4.0,4.0
15802,3552,2020-06-17,3.0,3.0,3.0
15803,3552,2021-06-03,1.0,,3.0
15804,3552,2022-06-13,4.0,3.0,3.0
15805,3552,2023-04-26,4.0,2.0,3.0
15806,3552,2024-05-27,4.0,,3.0
15807,3552,2025-05-11,,2.0,2.0
15808,3553,2020-06-07,3.0,1.0,2.0
15809,3553,2021-05-06,4.0,1.0,2.0
15810,3553,2022-06-03,1.0,1.0,2.0
15811,3553,2023-05-04,3.0,1.0,2.0
15812,3553,2024-05-31,,1.0,4.0
15813,3553,2025-05-07,2.0,1.0,3.0
15814,3554,2023-06-01,4.0,1.0,4.0
15815,3554,2024-06-17,4.0,1.0,4.0
15816,3554,2025-06-30,3.0,1.0,4.0
15817,3555,2022-04-26,4.0,4.0,3.0
15818,3555,2023-05-25,4.0,3.0,4.0
15819,3555,2024-07-01,5.0,4.0,3.0
15820,3555,2025-07-11,5.0,5.0,3.0
15821,3556,2024-06-11,4.0,1.0,2.0
15822,3556,2025-05-31,3.0,2.0,5.0
15823,3557,2019-05-07,,2.0,4.0
15824,3557,2020-05-05,5.0,1.0,3.0
15825,3557,2021-06-13,2.0,1.0,2.0
15826,3558,2019-05-28,,1.0,3.0
15827,3558,2020-04-25,4.0,1.0,2.0
15828,3558,2021-05-28,1.0,1.0,1.0
15829,3558,2022-07-04,3.0,1.0,
15830,3558,2023-06-02,2.0,,2.0
15831,3558,2024-05-19,2.0,1.0,3.0
15832,3558,2025-05-01,2.0,1.0,2.0
15833,3559,2023-05-12,2.0,2.0,4.0
15834,3559,2024-06-27,1.0,3.0,3.0
15835,3559,2025-06-09,2.0,,2.0
15836,3560,2020-06-30,4.0,2.0,4.0
15837,3560,2021-05-12,3.0,3.0,1.0
15838,3560,2022-06-26,3.0,3.0,3.0
15839,3560,2023-06-07,3.0,4.0,2.0
15840,3560,2024-05-28,3.0,2.0,5.0
15841,3560,2025-05-21,4.0,3.0,3.0
15842,3561,2024-05-26,3.0,3.0,2.0
15843,3561,2025-06-28,4.0,5.0,4.0
15844,3562,2023-05-09,3.0,3.0,2.0
15845,3562,2024-05-27,2.0,,3.0
15846,3562,2025-05-18,3.0,3.0,3.0
15847,3563,2019-04-29,3.0,3.0,3.0
15848,3563,2020-05-10,1.0,5.0,
15849,3563,2021-04-28,3.0,5.0,3.0
15850,3563,2022-05-25,2.0,3.0,2.0
15851,3563,2023-07-03,2.0,3.0,3.0
15852,3563,2024-06-29,,3.0,3.0
15853,3563,2025-06-06,2.0,4.0,4.0
15854,3564,2020-06-05,4.0,3.0,3.0
15855,3564,2021-05-16,3.0,,
15856,3564,2022-06-09,4.0,3.0,3.0
15857,3564,2023-06-06,2.0,4.0,3.0
15858,3564,2024-04-24,1.0,3.0,3.0
15859,3564,2025-06-26,1.0,3.0,1.0
15860,3565,2024-06-16,2.0,,
15861,3565,2025-05-11,2.0,3.0,1.0
15862,3566,2023-06-25,4.0,4.0,3.0
15863,3566,2024-05-05,1.0,3.0,3.0
15864,3566,2025-05-24,1.0,,2.0
15865,3567,2023-06-26,,,3.0
15866,3567,2024-04-23,2.0,1.0,3.0
15867,3567,2025-05-05,2.0,1.0,3.0
15868,3568,2020-07-09,2.0,2.0,1.0
15869,3568,2021-06-05,3.0,,4.0
15870,3568,2022-05-19,5.0,,3.0
15871,3568,2023-07-11,2.0,,2.0
15872,3568,2024-06-10,,,4.0
15873,3568,2025-05-31,4.0,1.0,2.0
15874,3569,2019-06-04,4.0,1.0,4.0
15875,3569,2020-06-07,4.0,1.0,
15876,3569,2021-05-22,3.0,1.0,2.0
15877,3569,2022-04-26,4.0,1.0,3.0
15878,3569,2023-06-30,3.0,,3.0
15879,3569,2024-06-02,3.0,1.0,4.0
15880,3569,2025-05-19,3.0,1.0,3.0
15881,3570,2019-05-05,2.0,1.0,3.0
15882,3570,2020-05-20,3.0,1.0,2.0
15883,3570,2021-05-29,3.0,1.0,2.0
15884,3570,2022-04-26,,1.0,3.0
15885,3570,2023-04-23,1.0,1.0,1.0
15886,3570,2024-06-14,1.0,1.0,1.0
15887,3570,2025-05-22,1.0,1.0,1.0
15888,3571,2019-05-25,3.0,3.0,2.0
15889,3571,2020-05-11,4.0,3.0,4.0
15890,3571,2021-05-27,4.0,4.0,3.0
15891,3571,2022-05-22,3.0,5.0,5.0
15892,3571,2023-05-21,4.0,2.0,
15893,3571,2024-06-20,3.0,3.0,4.0
15894,3571,2025-06-07,4.0,4.0,3.0
15895,3572,2019-05-20,2.0,4.0,3.0
15896,3572,2020-05-26,3.0,3.0,4.0
15897,3572,2021-05-07,3.0,4.0,4.0
15898,3572,2022-06-27,4.0,3.0,5.0
15899,3572,2023-06-21,3.0,4.0,3.0
15900,3572,2024-07-05,3.0,5.0,3.0
15901,3572,2025-05-03,3.0,,2.0
15902,3573,2024-04-26,3.0,2.0,3.0
15903,3573,2025-05-19,1.0,2.0,3.0
15904,3574,2020-05-02,4.0,,3.0
15905,3574,2021-06-22,3.0,5.0,3.0
15906,3574,2022-05-16,3.0,,4.0
15907,3574,2023-06-03,2.0,5.0,4.0
15908,3574,2024-06-27,3.0,4.0,4.0
15909,3574,2025-05-15,4.0,5.0,4.0
15910,3575,2024-05-11,4.0,4.0,2.0
15911,3575,2025-05-15,,5.0,3.0
15912,3576,2021-07-01,2.0,4.0,2.0
15913,3576,2022-05-18,3.0,3.0,2.0
15914,3576,2023-06-26,2.0,,3.0
15915,3576,2024-06-21,3.0,4.0,3.0
15916,3576,2025-07-04,3.0,4.0,5.0
15917,3577,2023-05-05,4.0,4.0,3.0
15918,3577,2024-05-17,4.0,4.0,3.0
15919,3577,2025-06-11,3.0,,4.0
15920,3578,2021-07-07,1.0,3.0,2.0
15921,3578,2022-06-13,2.0,3.0,2.0
15922,3578,2023-05-17,2.0,3.0,5.0
15923,3578,2024-06-09,3.0,4.0,1.0
15924,3578,2025-04-26,1.0,3.0,2.0
15925,3579,2020-05-10,4.0,2.0,3.0
15926,3579,2021-07-04,3.0,4.0,4.0
15927,3579,2022-04-25,3.0,5.0,
15928,3579,2023-07-03,3.0,4.0,3.0
15929,3579,2024-07-02,2.0,4.0,4.0
15930,3579,2025-05-17,2.0,4.0,3.0
15931,3580,2020-04-26,2.0,3.0,1.0
15932,3580,2021-06-12,3.0,2.0,3.0
15933,3580,2022-05-18,3.0,3.0,2.0
15934,3580,2023-04-23,3.0,3.0,
15935,3580,2024-05-28,2.0,2.0,3.0
15936,3580,2025-06-12,2.0,2.0,2.0
15937,3581,2020-06-28,3.0,4.0,2.0
15938,3581,2021-04-26,,4.0,3.0
15939,3581,2022-04-29,,4.0,4.0
15940,3581,2023-05-15,2.0,4.0,1.0
15941,3581,2024-04-22,2.0,5.0,2.0
15942,3581,2025-05-17,1.0,3.0,2.0
15943,3582,2023-07-08,3.0,,3.0
15944,3582,2024-06-03,,4.0,3.0
15945,3582,2025-06-25,,2.0,2.0
15946,3583,2019-06-21,4.0,,3.0
15947,3583,2020-05-25,3.0,4.0,2.0
15948,3583,2021-06-13,4.0,2.0,3.0
15949,3583,2022-06-24,4.0,3.0,4.0
15950,3583,2023-06-14,4.0,3.0,3.0
15951,3583,2024-06-16,2.0,2.0,4.0
15952,3583,2025-06-22,4.0,3.0,3.0
15953,3584,2021-05-03,3.0,3.0,1.0
15954,3584,2022-06-21,2.0,3.0,4.0
15955,3584,2023-04-23,3.0,,
15956,3584,2024-07-07,1.0,,4.0
15957,3584,2025-05-17,4.0,3.0,4.0
15958,3585,2022-06-28,5.0,1.0,2.0
15959,3585,2023-05-30,1.0,3.0,2.0
15960,3585,2024-04-29,3.0,2.0,3.0
15961,3585,2025-06-10,3.0,3.0,4.0
15962,3586,2021-05-17,3.0,,3.0
15963,3586,2022-06-06,2.0,2.0,3.0
15964,3586,2023-05-08,2.0,,3.0
15965,3586,2024-07-05,3.0,2.0,3.0
15966,3586,2025-06-03,3.0,3.0,3.0
15967,3587,2021-06-11,3.0,1.0,2.0
15968,3587,2022-05-30,3.0,,4.0
15969,3587,2023-04-26,1.0,1.0,3.0
15970,3587,2024-06-22,,1.0,1.0
15971,3587,2025-06-10,1.0,,1.0
15972,3588,2021-05-24,5.0,,5.0
15973,3588,2022-07-08,3.0,4.0,3.0
15974,3588,2023-05-30,5.0,,
15975,3588,2024-05-16,5.0,4.0,4.0
15976,3588,2025-05-21,5.0,5.0,5.0
15977,3589,2019-06-23,2.0,4.0,3.0
15978,3589,2020-06-27,1.0,,1.0
15979,3589,2021-06-01,2.0,3.0,1.0
15980,3589,2022-06-18,2.0,1.0,1.0
15981,3589,2023-06-06,2.0,3.0,2.0
15982,3589,2024-05-28,2.0,3.0,1.0
15983,3589,2025-06-29,4.0,2.0,2.0
15984,3590,2023-05-29,2.0,3.0,3.0
15985,3590,2024-06-18,4.0,3.0,5.0
15986,3590,2025-07-05,4.0,3.0,3.0
15987,3591,2022-04-30,3.0,2.0,3.0
15988,3591,2023-06-26,4.0,3.0,5.0
15989,3591,2024-06-20,3.0,3.0,1.0
15990,3591,2025-06-21,3.0,,3.0
15991,3592,2021-06-03,2.0,2.0,3.0
15992,3592,2022-04-25,4.0,1.0,4.0
15993,3592,2023-05-29,,3.0,2.0
15994,3592,2024-07-10,4.0,2.0,3.0
15995,3592,2025-06-02,5.0,3.0,4.0
15996,3593,2019-07-11,2.0,,3.0
15997,3593,2020-05-04,2.0,3.0,4.0
15998,3593,2021-06-02,3.0,3.0,4.0
15999,3593,2022-07-06,2.0,,
16000,3593,2023-06-20,4.0,3.0,5.0
16001,3593,2024-06-24,3.0,3.0,3.0
16002,3593,2025-05-27,3.0,5.0,3.0
16003,3594,2022-06-04,3.0,1.0,4.0
16004,3594,2023-05-13,3.0,2.0,
16005,3594,2024-06-15,3.0,2.0,4.0
16006,3594,2025-07-04,2.0,2.0,3.0
16007,3595,2020-04-28,3.0,2.0,3.0
16008,3595,2021-05-27,2.0,1.0,2.0
16009,3595,2022-06-29,1.0,2.0,3.0
16010,3595,2023-07-05,3.0,1.0,1.0
16011,3595,2024-05-29,1.0,1.0,1.0
16012,3595,2025-05-31,1.0,1.0,1.0
16013,3596,2022-07-03,1.0,1.0,2.0
16014,3596,2023-06-28,,1.0,1.0
16015,3596,2024-06-01,1.0,1.0,1.0
16016,3596,2025-07-01,1.0,1.0,2.0
16017,3597,2020-05-30,3.0,3.0,1.0
16018,3597,2021-04-22,3.0,3.0,2.0
16019,3597,2022-06-20,2.0,3.0,1.0
